4017	5
4017	4
4017	5
4017	5
4017	4
4017	4
4017	4
4017	4
4017	4
4017	4
4017	5
4017	5
4017	4
4017	2
4017	3
4017	5
4017	2
4017	4
4017	2
4017	4
4017	3
4017	4
4017	3
4017	3
4017	4
4017	3
4017	2
4017	3
4017	3
4017	3
4017	5
4017	3
4017	4
4017	1
4017	3
4017	3
4017	5
4017	4
4017	5
4017	3
4017	8
4017	2
4017	3
4017	8
4017	4
4017	4
4017	2
4017	3
4017	7
4017	3
4017	10
4017	5
4017	3
4017	3
4017	8
4017	3
4017	3
4017	8
4017	4
4017	5
4017	5
4017	4
4017	5
4017	5
4017	4
4017	4
4017	3
4017	6
4017	4
4017	3
4017	5
4017	4
4017	5
4017	5
4017	4
4017	3
4017	6
4017	4
4017	5
4017	4
4017	3
4017	5
4017	5
4017	4
4017	5
4017	9
4017	3
4017	3
4017	5
4017	7
4017	2
4017	3
4017	4
4017	5
4017	3
4017	5
4017	10
4017	5
4017	3
4017	4
4017	5
4017	3
4017	3
4017	4
4017	2
4017	3
4017	4
4017	7
4017	2
4017	3
4017	4
4017	4
4017	3
4017	8
4017	2
4017	1
4017	4
4017	3
4017	4
4017	4
4017	4
4017	4
4017	4
4017	4
4017	4
4017	4
4017	4
4017	3
4017	5
4017	3
4017	3
4017	4
4017	15
4017	4
4017	4
4017	4
4017	4
4017	4
4017	4
4017	5
4017	4
4017	3
4017	2
4017	3
4017	5
4017	13
4017	8
4017	4
4017	3
4017	3
4017	3
4017	3
4017	3
4017	4
4017	4
4017	3
4017	4
4017	9
4017	2
4017	4
4017	3
4017	8
4017	3
4017	4
4017	3
4017	4
4017	3
4017	4
4017	4
4017	10
4017	4
4017	5
4017	3
4017	3
4017	4
4017	4
4017	4
4017	5
4017	3
4017	5
4017	5
4017	4
4017	3
4017	4
4017	4
4017	3
4017	4
4017	9
4017	4
4017	2
4017	5
4017	5
4017	4
4017	3
4017	4
4017	4
4017	2
4017	13
4017	3
4017	4
4017	3
4017	4
4017	4
4017	7
4017	4
4017	4
4017	4
4017	4
4017	3
4017	5
4017	5
4017	3
4017	3
4017	3
4017	4
4017	3
4017	5
4017	2
4017	3
4017	5
4017	4
4017	4
4017	3
4017	4
4017	4
4017	4
4017	4
4017	4
4017	5
4017	5
4017	5
4017	5
4017	5
4017	8
4017	5
4017	5
4017	5
4017	3
4017	7
4017	3
4017	5
4017	4
4017	3
4017	4
4017	4
4017	3
4017	4
4017	5
4017	3
4017	4
4017	3
4017	4
4017	4
4017	8
4017	5
4017	4
4017	4
4017	3
4017	4
4017	6
4017	4
4017	8
4017	9
4017	4
4017	5
4017	4
4017	3
4017	4
4017	8
4017	4
4017	4
4017	5
4017	3
4017	2
4017	10
4017	4
4017	5
4017	4
4017	3
4017	4
4017	2
4017	4
4017	2
4017	4
4017	4
4017	5
4017	4
4017	15
4017	4
4017	3
4017	5
4017	4
4017	9
4017	5
4017	6
4017	3
4017	4
4017	3
4017	10
4017	3
4017	4
4017	8
4017	4
4017	2
4017	3
4017	7
4017	3
4017	4
4017	3
4017	4
4017	4
4017	2
4017	4
4017	5
4017	4
4017	3
4017	3
4017	3
4017	3
4017	3
4017	4
4017	3
4017	3
4017	3
4017	4
4017	3
4017	3
4017	4
4017	4
4017	4
4017	3
4017	4
4017	2
4017	3
4017	2
4017	4
4017	3
4017	4
4017	4
4017	3
4017	4
4017	5
4017	4
4017	4
4017	4
4017	4
4017	4
4017	3
4017	2
4017	4
4017	4
4017	3
4017	4
4017	4
4017	4
4017	4
4017	4
4017	5
4017	5
4017	4
4017	4
4017	4
4017	4
4017	3
4017	2
4017	5
4017	3
4017	4
4017	3
4017	5
4017	4
4017	4
4017	4
4017	5
4017	4
4017	4
4017	3
4017	5
4017	3
4017	3
4017	4
4017	4
4017	5
4017	4
4017	2
4017	4
4017	5
4017	3
4017	5
4017	5
4017	3
4017	4
4017	3
4017	4
4017	4
4017	2
4017	3
4017	3
4017	3
4017	3
4017	4
4017	2
4017	5
4017	4
4017	4
4017	3
4017	4
4017	3
4017	3
4017	4
4017	3
4017	3
4017	4
4017	3
4017	5
4017	3
4017	3
4017	4
4017	3
4017	3
4017	5
4017	4
4017	4
4017	3
4017	4
4017	3
4017	2
4017	4
4017	4
4017	3
4017	4
4017	4
4017	3
4017	3
4017	1
4017	4
4017	3
4017	4
4017	3
4017	3
4017	2
4017	3
